time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-02-17T23:29:39.099Z,65.2524,-150.3169,14.9,1.2,ml,,,,0.65,ak,ak15290195,2017-02-17T23:39:31.727Z,"31km NNE of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-02-17T23:19:33.210Z,33.178,-116.038,2.42,1.94,ml,61,35,0.1108,0.19,ci,ci37585495,2017-02-17T23:40:50.890Z,"10km ENE of Ocotillo Wells, CA",earthquake,0.16,0.46,0.101,25,reviewed,ci,ci
2017-02-17T23:14:51.632Z,60.4659,-151.5706,55.7,2.5,ml,,,,0.7,ak,ak15290188,2017-02-18T00:04:37.040Z,"16km WNW of Kalifornsky, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-02-17T22:45:19.266Z,59.5874,-152.8718,82.2,1.8,ml,,,,0.81,ak,ak15290179,2017-02-17T22:57:49.575Z,"62km WSW of Anchor Point, Alaska",earthquake,,1,,,automatic,ak,ak
2017-02-17T22:40:53.650Z,33.6301667,-116.746,15.83,2.46,ml,88,16,0.03939,0.17,ci,ci37585487,2017-02-19T03:48:39.855Z,"11km NW of Anza, CA",earthquake,0.12,0.22,0.229,26,reviewed,ci,ci
2017-02-17T22:38:59.635Z,37.026,-115.9807,11.6,0.5,ml,16,164.45,0.041,0.2188,nn,nn00578934,2017-02-18T00:44:49.103Z,"70km E of Beatty, Nevada",earthquake,,1.3,0.57,3,reviewed,nn,nn
2017-02-17T22:28:27.766Z,61.8157,-152.064,104.5,2.5,ml,,,,0.62,ak,ak15289675,2017-02-17T23:13:02.040Z,"107km W of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-02-17T22:20:35.110Z,33.3011667,-116.158,5.92,1.27,ml,28,79,0.1348,0.22,ci,ci37585479,2017-02-18T00:58:33.574Z,"18km N of Ocotillo Wells, CA",earthquake,0.32,2.3,0.119,28,reviewed,ci,ci
2017-02-17T22:20:32.998Z,38.3714,-118.8688,12.4,0.9,ml,5,262.74,0.31,0.0756,nn,nn00578933,2017-02-18T00:32:17.845Z,"27km SW of Hawthorne, Nevada",earthquake,,19.3,0.12,2,reviewed,nn,nn
2017-02-17T22:03:39.040Z,19.4290009,-155.6181641,1.98,2.06,md,16,92,0.02697,0.3,hv,hv61610626,2017-02-17T22:06:43.720Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.58,0.13,11,automatic,hv,hv
2017-02-17T22:03:38.040Z,19.4225,-155.6125,2.972,1.93,ml,19,98,0.02427,0.19,hv,hv61406622,2017-02-18T00:48:13.860Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.44,0.6,0.309,6,reviewed,hv,hv
2017-02-17T21:56:27.827Z,37.0336,-117.6204,4.6,0.9,ml,10,169.84,0.201,0.1571,nn,nn00578919,2017-02-17T22:16:21.040Z,"61km NE of Lone Pine, California",earthquake,,3.9,0.19,5,reviewed,nn,nn
2017-02-17T21:53:24.100Z,18.1942,-67.275,15,2.5,Md,6,172.8,0.18056137,0.27,pr,pr17048003,2017-02-17T23:04:37.040Z,"10km W of Mayaguez, Puerto Rico",earthquake,0.9,1.7,0,4,reviewed,pr,pr
2017-02-17T21:44:00.500Z,38.8218333,-122.7621667,2.19,0.27,md,12,121,0.01054,0.03,nc,nc72765196,2017-02-18T05:32:07.538Z,"3km W of Cobb, California",earthquake,0.39,0.27,0.001,3,reviewed,nc,nc
2017-02-17T21:36:01.845Z,59.6084,-151.6579,40.2,2.1,ml,,,,0.64,ak,ak15289666,2017-02-17T21:45:33.893Z,"7km WSW of Homer, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-02-17T21:33:15.410Z,3.8082,126.7596,68.5,4.7,mb,,64,3.076,0.83,us,us20008kks,2017-02-17T22:58:23.040Z,"227km SE of Sarangani, Philippines",earthquake,2.9,7.6,0.074,56,reviewed,us,us
2017-02-17T21:28:53.840Z,46.1518333,-122.647,14.21,0.82,ml,9,153,0.06718,0.05,uw,uw61250781,2017-02-17T23:33:46.980Z,"20km E of Kelso, Washington",earthquake,0.36,0.58,0.061,7,reviewed,uw,uw
2017-02-17T21:19:43.293Z,63.2839,-151.3862,10.2,1.2,ml,,,,0.63,ak,ak15289165,2017-02-17T21:28:08.881Z,"122km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-17T21:00:12.556Z,36.7284,-116.2019,6,0.8,ml,21,57.34,0.057,0.1266,nn,nn00578909,2017-02-17T21:35:52.637Z,"53km ESE of Beatty, Nevada",earthquake,,1.3,0.24,11,reviewed,nn,nn
2017-02-17T20:53:57.850Z,37.5685,-118.8303333,3.47,1.17,md,20,182,0.02151,0.04,nc,nc72765191,2017-02-17T22:29:02.631Z,"15km SE of Mammoth Lakes, California",earthquake,0.43,0.58,0.206,18,reviewed,nc,nc
2017-02-17T20:38:54.280Z,38.8108333,-122.7895,2.06,1.82,md,36,63,0.005361,0.09,nc,nc72765186,2017-02-18T08:09:03.643Z,"4km NW of The Geysers, California",earthquake,0.21,0.33,0.142,17,reviewed,nc,nc
2017-02-17T20:28:30.270Z,38.8250008,-122.8428345,1.55,0.69,md,8,137,0.00638,0.01,nc,nc72765181,2017-02-17T20:56:03.464Z,"9km NW of The Geysers, California",earthquake,0.45,0.81,0.27,2,automatic,nc,nc
2017-02-17T20:04:48.870Z,45.9975,-112.469,-2,1.33,md,10,79,0.063,0.11,mb,mb80199719,2017-02-18T14:55:54.400Z,"5km E of Butte, Montana",quarry blast,0.38,31.61,0.304,6,reviewed,mb,mb
2017-02-17T20:04:05.740Z,37.3233333,-122.1015,-0.1,1.41,md,15,98,0.01274,0.02,nc,nc72765176,2017-02-17T23:39:36.416Z,"3km S of Loyola, California",quarry blast,0.13,0.27,0.363,13,reviewed,nc,nc
2017-02-17T19:59:34.720Z,33.6768333,-116.7156667,14.53,0.71,ml,16,91,0.03427,0.07,ci,ci37585471,2017-02-17T23:05:44.918Z,"7km S of Idyllwild, CA",earthquake,0.27,0.4,0.107,4,reviewed,ci,ci
2017-02-17T19:38:13.950Z,47.18,-121.8271667,-1.06,1,ml,6,137,0.03196,0.26,uw,uw61250766,2017-02-17T21:07:57.210Z,"12km ESE of Enumclaw, Washington",explosion,1.23,31.61,0.02,3,reviewed,uw,uw
2017-02-17T19:31:35.560Z,-13.4654,-111.8528,10,4.7,mb,,158,24.853,0.79,us,us20008kka,2017-02-18T15:40:37.040Z,"Central East Pacific Rise",earthquake,13.1,1.9,0.039,203,reviewed,us,us
2017-02-17T19:25:05.360Z,40.7688333,-123.8423333,9.95,1.89,md,6,212,0.3424,0.16,nc,nc72765166,2017-02-17T19:54:02.345Z,"17km SE of Blue Lake, California",earthquake,1.01,3.23,0.12,6,reviewed,nc,nc
2017-02-17T19:14:01.121Z,64.9337,-148.565,16.6,0.6,ml,,,,0.34,ak,ak15288160,2017-02-17T19:25:33.657Z,"27km WNW of Ester, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-17T19:01:36.100Z,38.7989998,-122.8095016,2.07,0.88,md,8,174,0.01426,0.01,nc,nc72765161,2017-02-17T19:17:03.286Z,"5km WNW of The Geysers, California",earthquake,0.72,0.59,0.05,3,automatic,nc,nc
2017-02-17T18:49:31.871Z,68.6054,-147.278,0,2.9,ml,,,,0.54,ak,ak15288155,2017-02-18T15:29:20.040Z,"89km NW of Arctic Village, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-17T18:33:01.311Z,38.3936,-118.8748,14.7,0.9,ml,4,293.52,0.323,0.0722,nn,nn00578930,2017-02-17T23:37:03.634Z,"26km WSW of Hawthorne, Nevada",earthquake,,32.1,0.04,2,reviewed,nn,nn
2017-02-17T18:23:43.360Z,33.529,-116.5185,13.23,0.77,ml,21,165,0.03028,0.08,ci,ci37585447,2017-02-17T20:58:02.645Z,"15km ESE of Anza, CA",earthquake,0.25,0.26,0.272,10,reviewed,ci,ci
2017-02-17T18:07:13.550Z,45.9025,150.3915,98.79,4.5,mb,,138,5.38,1.01,us,us20008kk5,2017-02-18T15:20:08.040Z,"209km ENE of Kuril'sk, Russia",earthquake,9.1,7.6,0.061,79,reviewed,us,us
2017-02-17T18:06:35.420Z,37.6758333,-118.864,2.93,0.5,md,13,122,0.039,0.05,nc,nc72765146,2017-02-17T19:40:03.333Z,"10km ENE of Mammoth Lakes, California",earthquake,0.44,0.79,0.154,11,reviewed,nc,nc
2017-02-17T18:04:07.475Z,38.3906,-118.9083,13.3,0.8,ml,7,173.65,0.343,0.0737,nn,nn00578929,2017-02-17T23:27:49.074Z,"28km WSW of Hawthorne, Nevada",earthquake,,10.1,0,1,reviewed,nn,nn
2017-02-17T17:46:47.080Z,38.7683333,-122.6876667,2.22,1.08,md,13,189,0.00908,0.06,nc,nc72765141,2017-02-18T07:57:03.621Z,"6km SSE of Cobb, California",earthquake,0.74,0.64,0.321,6,reviewed,nc,nc
2017-02-17T17:46:28.016Z,64.6855,-149.2155,28.3,0.6,ml,,,,0.43,ak,ak15289671,2017-02-17T22:04:30.908Z,"12km NNW of North Nenana, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-02-17T17:45:48.080Z,14.458,144.2362,388.82,4.7,mb,,39,1.059,0.59,us,us20008kjq,2017-02-18T15:15:53.040Z,"109km WNW of Rota, Northern Mariana Islands",earthquake,10.1,5.3,0.041,177,reviewed,us,us
2017-02-17T16:25:14.994Z,61.6027,-150.4987,46.7,1.9,ml,,,,0.58,ak,ak15286649,2017-02-17T16:33:53.481Z,"29km WSW of Willow, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-17T16:17:18.680Z,37.5748333,-121.5725,9.18,1.66,md,18,124,0.1539,0.06,nc,nc72765131,2017-02-18T01:39:03.530Z,"20km SE of Livermore, California",earthquake,0.29,0.99,0.198,20,reviewed,nc,nc
2017-02-17T16:05:14.480Z,34.3261667,-117.0055,4.24,1.26,ml,30,62,0.06902,0.15,ci,ci37585431,2017-02-17T17:16:23.300Z,"13km NW of Big Bear Lake, CA",earthquake,0.21,0.5,0.075,22,reviewed,ci,ci
2017-02-17T15:59:49.260Z,36.7062,-116.3193,8.6,0,ml,11,101.94,0.063,0.1227,nn,nn00578927,2017-02-17T23:06:08.468Z,"45km ESE of Beatty, Nevada",earthquake,,1.5,0.4,5,reviewed,nn,nn
2017-02-17T15:52:21.505Z,65.3739,-144.7458,0,1.6,ml,,,,0.7,ak,ak15286641,2017-02-17T16:03:37.473Z,"11km SSW of Circle Hot Springs Station, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-02-17T15:49:03.190Z,20.0636667,-156.0443333,39.53,2.46,ml,18,139,0.181,0.13,hv,hv61610121,2017-02-19T07:52:04.684Z,"26km WNW of Waikoloa Village, Hawaii",earthquake,0.89,1.25,0.073,6,reviewed,hv,hv
2017-02-17T15:38:02.150Z,33.4986667,-116.7876667,4.46,0.52,ml,17,84,0.07874,0.13,ci,ci37585423,2017-02-17T16:01:50.777Z,"10km NE of Aguanga, CA",earthquake,0.28,0.54,0.072,9,reviewed,ci,ci
2017-02-17T15:33:29.660Z,20.0665,-156.0566667,40.721,4.66,ml,25,133,0.1881,0.13,hv,hv61610021,2017-02-20T03:19:07.906Z,"24km NW of Waikoloa Village, Hawaii",earthquake,0.55,0.99,0.189,44,reviewed,hv,hv
2017-02-17T15:31:21.950Z,38.8256683,-122.8570023,2.55,1.55,md,20,98,0.001877,0.09,nc,nc72765126,2017-02-17T15:47:03.920Z,"10km WNW of The Geysers, California",earthquake,0.34,0.52,0.2,6,automatic,nc,nc
2017-02-17T14:53:24.810Z,39.303,-122.7945,10.79,1.91,md,23,50,0.1762,0.1,nc,nc72765121,2017-02-18T00:12:02.845Z,"18km NNE of Upper Lake, California",earthquake,0.25,0.72,0.194,26,reviewed,nc,nc
2017-02-17T14:41:33.860Z,33.6815,-116.7605,15.67,0.81,ml,24,112,0.04866,0.16,ci,ci37585343,2017-02-17T16:01:52.763Z,"8km SSW of Idyllwild, CA",earthquake,0.34,0.58,0.168,19,reviewed,ci,ci
2017-02-17T14:20:30.812Z,38.6565,-119.5828,1,1.3,ml,6,134.01,0.423,0.2135,nn,nn00578926,2017-02-18T02:36:27.757Z,"25km SW of Smith Valley, Nevada",earthquake,,4.9,0.04,2,reviewed,nn,nn
2017-02-17T14:11:27.180Z,33.4815,-117.0303333,17.88,2.57,ml,110,21,0.02942,0.2,ci,ci37585335,2017-02-18T00:32:39.860Z,"11km E of Temecula, CA",earthquake,0.13,0.29,0.175,148,reviewed,ci,ci
2017-02-17T14:09:02.814Z,53.3564,-165.8504,25.6,2.1,ml,,,,0.23,ak,ak15285644,2017-02-17T20:45:32.895Z,"73km SE of Unalaska, Alaska",earthquake,,10.3,,,reviewed,ak,ak
2017-02-17T14:05:40.840Z,-10.4106,161.1989,80.22,4.7,mb,,130,1.566,0.81,us,us20008kga,2017-02-17T14:19:57.040Z,"79km W of Kirakira, Solomon Islands",earthquake,8.5,6.7,0.112,24,reviewed,us,us
2017-02-17T14:01:47.127Z,61.6573,-146.4175,19.8,1.7,ml,,,,0.81,ak,ak15285641,2017-02-17T14:11:56.911Z,"58km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-17T13:48:52.868Z,52.2538,-173.4117,80.6,3.9,ml,,,,0.58,ak,ak15285634,2017-02-17T21:06:10.596Z,"54km E of Atka, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-02-17T13:41:30.059Z,38.0009,-118.0942,0,1,ml,5,251.29,0.409,0.2282,nn,nn00578878,2017-02-18T02:35:56.074Z,"73km NNE of Dixon Lane-Meadow Creek, California",earthquake,,0,0,1,reviewed,nn,nn
2017-02-17T13:28:20.318Z,53.4071,-165.8619,37.7,1.6,ml,,,,0.3,ak,ak15285631,2017-02-17T21:39:41.636Z,"68km SE of Unalaska, Alaska",earthquake,,4.7,,,reviewed,ak,ak
2017-02-17T13:24:16.950Z,33.491,-116.79,5.19,0.21,ml,22,137,0.08628,0.15,ci,ci37585327,2017-02-17T17:01:44.257Z,"9km NE of Aguanga, CA",earthquake,0.31,1.25,0.088,6,reviewed,ci,ci
2017-02-17T13:19:11.256Z,38.3945,-118.8897,2.5,0.8,ml,5,169.8,0.334,0.1152,nn,nn00578924,2017-02-18T02:36:25.902Z,"27km WSW of Hawthorne, Nevada",earthquake,,10.8,0,1,reviewed,nn,nn
2017-02-17T13:19:04.500Z,38.8258324,-122.8073349,0.19,1.1,md,13,88,0.01827,0.03,nc,nc72765111,2017-02-17T13:45:02.738Z,"6km NW of The Geysers, California",earthquake,0.22,0.68,0.1,4,automatic,nc,nc
2017-02-17T13:18:52.550Z,63.3494,-145.4585,10,0.4,ml,,,,0.43,ak,ak15289158,2017-02-17T20:40:15.111Z,"59km SSW of Deltana, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-02-17T13:17:29.140Z,38.8191681,-122.8195038,2.1,0.97,md,7,112,0.00849,0.01,nc,nc72765106,2017-02-17T13:33:03.725Z,"7km NW of The Geysers, California",earthquake,0.76,1.3,0.35,3,automatic,nc,nc
2017-02-17T13:14:49.610Z,32.8088333,-115.4665,8.77,1.41,ml,18,107,0.01696,0.2,ci,ci37585319,2017-02-17T15:38:24.588Z,"8km W of Holtville, CA",earthquake,0.39,0.59,0.157,14,reviewed,ci,ci
2017-02-17T12:56:35.406Z,64.66,-149.3412,19.9,0.4,ml,,,,0.57,ak,ak15285619,2017-02-17T21:28:08.489Z,"14km NW of North Nenana, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-02-17T12:56:32.780Z,33.494,-116.7886667,4.72,0.83,ml,27,60,0.08314,0.09,ci,ci37585311,2017-02-17T13:55:16.310Z,"9km NE of Aguanga, CA",earthquake,0.13,0.3,0.128,24,reviewed,ci,ci
2017-02-17T12:38:52.470Z,44.488,-112.652,3.17,1.16,ml,19,91,0.212,0.14,mb,mb80199699,2017-02-17T15:03:12.050Z,"17km SSW of Lima, Montana",earthquake,0.45,7.15,0.28,8,reviewed,mb,mb
2017-02-17T12:34:36.950Z,46.8621667,-121.7765,0.64,0.56,ml,6,119,0.01599,0.04,uw,uw61250701,2017-02-17T18:00:59.490Z,"29km NNW of Packwood, Washington",earthquake,0.32,0.53,0.018,3,reviewed,uw,uw
2017-02-17T12:33:58.418Z,38.4183,-118.8147,0,0.8,ml,4,276.82,0.295,0.1504,nn,nn00578923,2017-02-18T02:36:24.328Z,"20km SW of Hawthorne, Nevada",earthquake,,5.5,0,1,reviewed,nn,nn
2017-02-17T12:29:03.672Z,63.0131,-150.9306,105.1,1.3,ml,,,,0.37,ak,ak15285127,2017-02-17T21:12:02.838Z,"87km NNW of Talkeetna, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-02-17T12:25:41.000Z,18.2201,-68.574,78,3.5,Md,16,291.6,0.34495307,0.75,pr,pr17048002,2017-02-17T12:51:20.509Z,"17km SSE of Boca de Yuma, Dominican Republic",earthquake,8.5,4.4,0,15,reviewed,pr,pr
2017-02-17T11:32:42.050Z,38.8341675,-122.7823334,0.79,0.44,md,6,100,0.007555,0.01,nc,nc72765101,2017-02-17T11:48:01.547Z,"5km WNW of Cobb, California",earthquake,0.46,0.99,0.13,2,automatic,nc,nc
2017-02-17T11:31:50.405Z,64.6354,-147.9837,17.9,0.9,ml,,,,0.51,ak,ak15284628,2017-02-17T11:44:15.513Z,"23km S of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-02-17T11:21:32.050Z,-2.4622,140.0246,40.6,5.3,mb,,35,7.78,0.94,us,us20008kez,2017-02-17T15:09:51.040Z,"64km WNW of Abepura, Indonesia",earthquake,8.3,6,0.049,139,reviewed,us,us
2017-02-17T11:13:37.710Z,38.7573333,-122.7245,1.28,0.6,md,10,84,0.004263,0.09,nc,nc72765096,2017-02-18T07:46:02.887Z,"3km SE of The Geysers, California",earthquake,0.55,0.63,0.058,3,reviewed,nc,nc
2017-02-17T11:08:35.321Z,36.6995,-116.3172,8.7,0.1,ml,14,75.99,0.057,0.1068,nn,nn00578875,2017-02-18T02:35:54.398Z,"45km ESE of Beatty, Nevada",earthquake,,1.3,0.3,6,reviewed,nn,nn
2017-02-17T11:08:22.014Z,39.656,-119.4153,11.4,-0.3,ml,3,240.77,0.059,0.0404,nn,nn00578920,2017-02-18T02:36:22.453Z,"15km WNW of Fernley, Nevada",earthquake,,4.5,0,1,reviewed,nn,nn
2017-02-17T10:53:24.680Z,33.4945,-116.7955,4.11,0.29,ml,13,139,0.08581,0.08,ci,ci37585303,2017-02-17T13:54:52.994Z,"9km NE of Aguanga, CA",earthquake,0.28,0.57,0.099,7,reviewed,ci,ci
2017-02-17T10:53:05.750Z,37.5321667,-118.8378333,3.83,0.29,md,9,292,0.05817,0.03,nc,nc72765091,2017-02-17T16:54:02.017Z,"17km SE of Mammoth Lakes, California",earthquake,1.63,1.62,0.214,8,reviewed,nc,nc
2017-02-17T10:05:40.500Z,41.4501667,-112.4075,2.01,1.57,ml,20,99,0.05862,0.16,uu,uu60185017,2017-02-17T16:44:20.910Z,"31km WNW of Plain City, Utah",earthquake,0.5,2.35,0.174,5,reviewed,uu,uu
2017-02-17T09:53:50.110Z,44.7616667,-111.4666667,14,1.25,ml,22,62,0.074,0.21,mb,mb80199654,2017-02-17T14:54:32.310Z,"30km WNW of West Yellowstone, Montana",earthquake,0.44,0.69,0.281,9,reviewed,mb,mb
2017-02-17T09:49:14.280Z,33.8336667,-117.696,8.49,0.85,ml,14,67,0.0779,0.15,ci,ci37585295,2017-02-17T15:35:06.973Z,"11km E of Villa Park, CA",earthquake,0.31,0.71,0.136,9,reviewed,ci,ci
2017-02-17T09:36:16.130Z,36.0446667,-120.6093333,4.76,0.98,md,19,78,0.02634,0.05,nc,nc72765081,2017-02-17T22:29:29.626Z,"24km WSW of Coalinga, California",earthquake,0.35,0.58,0.244,12,reviewed,nc,nc
2017-02-17T09:32:43.855Z,63.4847,-151.5722,9.4,0.5,ml,,,,0.61,ak,ak15284125,2017-02-17T11:32:31.575Z,"131km W of Cantwell, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-02-17T09:18:29.940Z,9.8335,125.3807,35.26,4.7,mb,,78,2.753,1.17,us,us20008ken,2017-02-17T10:24:47.999Z,"7km WNW of Mabua, Philippines",earthquake,4.4,7.9,0.072,59,reviewed,us,us
2017-02-17T09:18:28.040Z,33.6421667,-116.6968333,13.54,0.44,ml,15,97,0.07032,0.06,ci,ci37585287,2017-02-17T13:55:12.056Z,"10km NNW of Anza, CA",earthquake,0.25,0.41,0.172,6,reviewed,ci,ci
2017-02-17T09:17:52.090Z,-23.4664,-70.5704,61.95,4.5,mwr,,109,0.049,1.4,us,us20008kem,2017-02-18T12:47:20.712Z,"26km NW of Antofagasta, Chile",earthquake,6.7,7,0.048,42,reviewed,us,us
2017-02-17T09:05:50.910Z,33.9345,-116.8215,6.17,1.96,ml,103,16,0.03736,0.15,ci,ci37585279,2017-02-17T15:31:49.400Z,"4km WNW of Cabazon, CA",earthquake,0.09,0.28,0.159,97,reviewed,ci,ci
2017-02-17T09:03:45.764Z,63.1942,-151.3184,14.3,0.6,ml,,,,0.75,ak,ak15284626,2017-02-17T11:27:13.615Z,"114km NNW of Talkeetna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-02-17T09:03:08.675Z,59.4478,-152.8988,78.9,1.8,ml,,,,0.17,ak,ak15284123,2017-02-17T11:21:21.860Z,"70km WSW of Anchor Point, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-02-17T08:48:28.920Z,19.1100006,-155.1903381,21.45,1.77,md,34,219,0.1734,0.22,hv,hv61609746,2017-02-17T08:52:03.230Z,"32km ESE of Pahala, Hawaii",earthquake,0.73,2.33,0.22,7,automatic,hv,hv
2017-02-17T08:39:35.880Z,38.796,-122.8093333,3.2,0.97,md,20,129,0.009093,0.03,nc,nc72765071,2017-02-18T07:12:02.791Z,"5km WNW of The Geysers, California",earthquake,0.37,0.49,0.086,5,reviewed,nc,nc
2017-02-17T08:39:15.211Z,38.4292,-118.8986,7.8,1,ml,8,131.97,0.108,0.2234,nn,nn00578918,2017-02-18T02:36:12.906Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.6,0,1,reviewed,nn,nn
2017-02-17T08:15:49.750Z,33.932,-116.8126667,4.9,1.24,ml,44,37,0.02993,0.2,ci,ci37585271,2017-02-17T13:55:29.416Z,"3km NW of Cabazon, CA",earthquake,0.24,0.8,0.182,26,reviewed,ci,ci
2017-02-17T08:13:40.444Z,59.9632,-139.3911,0,1.6,ml,,,,0.87,ak,ak15283638,2017-02-17T08:26:23.217Z,"50km NNE of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-17T08:05:14.990Z,33.4973333,-116.7895,5,0.54,ml,23,44,0.08068,0.1,ci,ci37585263,2017-02-17T13:56:22.350Z,"9km NE of Aguanga, CA",earthquake,0.16,0.82,0.156,19,reviewed,ci,ci
2017-02-17T08:01:53.321Z,62.0421,-151.7034,96.3,1.8,ml,,,,0.45,ak,ak15283630,2017-02-17T08:10:07.035Z,"88km WSW of Talkeetna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-02-17T08:00:42.400Z,51.6503,178.7251,99.3,4.3,mb,,166,0.451,0.72,us,us20008kei,2017-02-17T10:32:42.023Z,"36km SSE of Little Sitkin Island, Alaska",earthquake,13.9,10.8,0.077,48,reviewed,us,us
2017-02-17T07:48:57.620Z,32.8993333,-116.2676667,10.2,0.83,ml,13,128,0.1303,0.13,ci,ci37585255,2017-02-17T13:55:46.374Z,"26km ENE of Pine Valley, CA",earthquake,0.29,0.81,0.233,12,reviewed,ci,ci
2017-02-17T07:40:11.336Z,37.0422,-115.9654,11.4,0.5,ml,16,191.3,0.035,0.1419,nn,nn00578874,2017-02-18T02:35:51.775Z,"72km ENE of Beatty, Nevada",earthquake,,1.8,0.99,5,reviewed,nn,nn
2017-02-17T07:34:04.090Z,32.6945,-115.955,9.95,1.17,ml,18,48,0.05438,0.23,ci,ci37585247,2017-02-17T13:55:49.036Z,"6km SE of Ocotillo, CA",earthquake,0.5,0.85,0.219,15,reviewed,ci,ci
2017-02-17T07:25:44.672Z,60.7048,-150.8042,51,2.1,ml,,,,0.58,ak,ak15283621,2017-02-17T07:40:58.367Z,"18km N of Sterling, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-02-17T07:24:51.880Z,38.8055,-122.8256683,2.24,0.63,md,11,134,0.004339,0.03,nc,nc72765066,2017-02-17T08:20:03.196Z,"6km WNW of The Geysers, California",earthquake,0.35,0.76,0.25,3,automatic,nc,nc
2017-02-17T07:18:40.298Z,38.4836,-118.4026,5.9,1.5,ml,13,82.14,0.071,0.2471,nn,nn00578873,2017-02-18T02:35:49.733Z,"19km ESE of Hawthorne, Nevada",earthquake,,2.1,0.39,10,reviewed,nn,nn
2017-02-17T07:02:55.870Z,33.9321667,-116.8108333,4.38,0.71,ml,44,50,0.02884,0.2,ci,ci37585239,2017-02-17T15:00:21.199Z,"3km NW of Cabazon, CA",earthquake,0.22,0.58,0.158,17,reviewed,ci,ci
2017-02-17T06:55:49.315Z,36.6986,-116.3197,9.5,0.8,ml,21,75.73,0.056,0.1136,nn,nn00578872,2017-02-18T23:09:01.494Z,"45km ESE of Beatty, Nevada",earthquake,,1.1,0.23,13,reviewed,nn,nn
2017-02-17T06:55:40.110Z,38.8089981,-122.8198318,3.03,0.69,md,10,123,0.007303,0.02,nc,nc72765056,2017-02-17T07:47:02.154Z,"6km WNW of The Geysers, California",earthquake,0.44,0.91,0.26,2,automatic,nc,nc
2017-02-17T06:53:39.420Z,37.5051667,-118.921,7.04,1.65,md,31,122,0.1069,0.05,nc,nc72765051,2017-02-17T19:29:02.306Z,"16km SSE of Mammoth Lakes, California",earthquake,0.25,0.78,0.187,30,reviewed,nc,nc
2017-02-17T06:36:29.150Z,37.7283333,-122.544,7.96,1.32,md,29,178,0.06828,0.03,nc,nc72765041,2017-02-17T23:37:01.774Z,"7km WNW of Daly City, California",earthquake,0.35,0.55,0.18,20,reviewed,nc,nc
2017-02-17T06:27:25.504Z,64.783,-150.5944,2.6,1.1,ml,,,,0.52,ak,ak15283616,2017-02-17T06:38:31.272Z,"24km S of Manley Hot Springs, Alaska",earthquake,,4.9,,,automatic,ak,ak
2017-02-17T06:25:39.070Z,47.039,-112.1588333,10.24,1.28,ml,12,211,0.113,0.16,mb,mb80199634,2017-02-17T14:43:46.800Z,"35km NNW of Helena Valley Northwest, Montana",earthquake,1.72,0.63,0.185,3,reviewed,mb,mb
2017-02-17T06:20:30.100Z,33.486,-116.4935,12.97,1.04,ml,36,95,0.06783,0.18,ci,ci37585223,2017-02-17T13:56:31.340Z,"18km ESE of Anza, CA",earthquake,0.24,0.47,0.221,26,reviewed,ci,ci
2017-02-17T06:19:42.620Z,43.9065,-110.9428333,7.17,1,ml,8,136,0.01,0.11,mb,mb80199629,2017-02-17T14:35:11.050Z,"24km NNE of Driggs, Idaho",earthquake,0.46,0.49,0.362,5,reviewed,mb,mb
2017-02-17T06:10:51.662Z,63.5779,-147.2772,24.4,0.8,ml,,,,0.97,ak,ak15283135,2017-02-17T11:05:16.296Z,"85km ENE of Cantwell, Alaska",earthquake,,4170.6,,,reviewed,ak,ak
2017-02-17T06:09:08.010Z,34.7025,-116.2428333,3.68,1.66,ml,15,66,0.07785,0.18,ci,ci37585215,2017-02-17T13:56:08.102Z,"8km WSW of Ludlow, CA",earthquake,0.35,1.28,0.162,25,reviewed,ci,ci
